id,title,address,town,state,postcode,country,lat,lon,operator,status,num_connectors,connector_types,date_added
462472,"EV24 Charging Station, Słowackiego 197D",Słowackiego 197D,Gdańsk,,80-298,PL,54.38376549796162,18.475103677555495,EV24,Operational,2,Type 2 (Tethered Connector) |Type 2 (Tethered Connector) ,2025-10-27 03:45:00+00:00
462471,"EV24 Charging Station, Generała Władysława Sikorskiego 6",Generała Władysława Sikorskiego 6,Oława,,55-200,PL,50.933394777464535,17.302006645959377,EV24,Operational,1,Type 2 (Tethered Connector) ,2025-10-27 03:45:00+00:00
462470,"EV24 Charging Station, Walońska 17",Walońska 17,Wrocław,,50-057,PL,51.10367902348401,17.05221562647133,EV24,Operational,2,Type 2 (Tethered Connector) |Type 2 (Tethered Connector) ,2025-10-27 03:45:00+00:00
462469,"EV24 Charging Station, Kletno 6F",Kletno 6F,Kletno,,57-550,PL,50.26296179471058,16.870743681259523,EV24,Operational,1,Type 2 (Tethered Connector) ,2025-10-27 03:45:00+00:00
462468,"EV24 Charging Station, Gliwicka 15",Gliwicka 15,Legnica,,59-200,PL,51.21569009308418,16.173984776265257,EV24,Operational,2,Type 2 (Tethered Connector) |Type 2 (Tethered Connector) ,2025-10-27 03:45:00+00:00
462467,"EV24 Charging Station, Zastań 301",Zastań 301,Zastań,,72-514,PL,53.98719967983622,14.691059022798951,EV24,Operational,1,Type 2 (Tethered Connector) ,2025-10-27 02:36:00+00:00
462466,Agriturismo Sulla Via Del Sale,Via Della Pineta,Brallo,pv,,IT,44.69647689204672,9.260164611240612,(Unknown Operator),Operational,1,Unknown,2025-10-27 01:32:00+00:00
462465,Repsol Murcia,Murcia,Murcia,,,ES,38.005064941711765,-1.1449943503662323,Repsol - Ibil (ES),Planned For Future Date,3,CCS (Type 2)|CHAdeMO|Type 2 (Tethered Connector) ,2025-10-26 17:00:00+00:00
462464,Mc Donalds El Esparragal,Murcia,Murcia,,,ES,38.0469159670223,-1.0873246127055154,(Business Owner at Location),Operational,1,Type 2 (Socket Only),2025-10-26 16:37:00+00:00
462463,Colturano - Municipio,Via Municipio,Colturano,Milano,20075,IT,45.38112450523488,9.34810094548925,Be Charge (Italy),Operational,1,Type 2 (Socket Only),2025-10-26 09:57:00+00:00
462462,Dresano - Viale Lombardia,Via Lombardia,Dresano,Milano,20070,IT,45.37315129631912,9.353425468514615,Enel X,Operational,1,CCS (Type 2),2025-10-26 09:55:00+00:00
462461,Plenitude ,Via Ruggero Grieco 32,Nonantola,MO,,IT,44.673692,11.038944,Be Charge (Italy),Operational,1,Type 2 (Socket Only),2025-10-26 06:50:00+00:00
462459,Via Valtorta,Via Valtorta,Milano,Milano,20147,IT,45.50063386786477,9.23122772142358,a2a emoving (IT),Operational,1,Type 2 (Tethered Connector) ,2025-10-25 23:00:00+00:00
462458,Via Valtorta,Via Valtorta,Milano,Milano,20127,IT,45.500952930947506,9.233239362378072,Be Charge (Italy),Operational,1,Type 2 (Tethered Connector) ,2025-10-25 22:58:00+00:00
462457,Alpenhotel Ensmann,Lassing 55,Göstling an der Ybbs,Lower Austria,3345,AT,47.7455723831587,14.8961446058845,(Unknown Operator),Operational,1,CCS (Type 2),2025-10-25 20:41:00+00:00
462456,TEA. 60-as Fogadó Északi oldal Budapest felé,M3 Horti autópálya pihenőhely,Hort,,3013,HU,47.6889884,19.7421634,TEA.,Operational,1,CCS (Type 2),2025-10-25 17:34:00+00:00
462429,CURB - DH-Szerviz Debrecen,Füredi út 76.,Debrecen,,4032,HU,47.54149122233571,21.606257445534652,Curb (Hungary),Operational,1,Type 2 (Socket Only),2025-10-24 20:31:00+00:00
462428,CURB - Kerekestelepi Kemping Debrecen,Lomnic utca 1-3.,Debrecen,,4030,HU,47.50825055626376,21.63791509026396,Curb (Hungary),Operational,1,Type 2 (Socket Only),2025-10-24 20:29:00+00:00
462427,Milford Liquor And Gas,1575 S Milford Rd,Highland,MI,48357,US,42.625048,-83.615756,Red E Charge,Operational,1,CCS (Type 1),2025-10-24 12:56:00+00:00
462426,"Museo del Motor, Finestrat",Finestrat,Finestrat,,,ES,38.54061407615623,-0.1703898079982764,(Business Owner at Location),Operational,1,Type 2 (Socket Only),2025-10-24 09:36:00+00:00
462425,Saltoki Benidorm,Benidorm,Benidorm,,,ES,38.532411007341125,-0.1677417735438666,Electromaps,Operational,1,Type 2 (Socket Only),2025-10-24 09:26:00+00:00
462393,Flying J,16049  Willowbrook Rd,South Beloit,IL,61080,US,42.492898011722616,-88.99937910316282,eVgo Network,Operational,1,CCS (Type 1),2025-10-24 00:43:00+00:00
462391,Stratus House,Stratus House,Blanchardstown,,Dublin 15,IE,53.40719443825208,-6.371945180870853,EZO (IE),Operational,1,Type 2 (Socket Only),2025-10-23 19:22:00+00:00
462390,Gawcott Fields Business Park,Gawcott Fields Farm,Buckingham,Buckinghamshire,MK18 1TN,GB,51.462419,-0.157305,Monta,Operational,1,Type 2 (Socket Only),2025-10-23 16:48:00+00:00
462389,Güvenal Prestij Konakları,Halide Edip Adıvar Cd. No:1,Edirne,,22880,TR,40.84156767681222,26.652963791101342,Otopriz (Türkiye),Operational,1,Type 2 (Socket Only),2025-10-23 09:44:00+00:00
462388,Elektrum Drive Charging Station,Valdlauču iela 2,Riga,,,LV,56.90436378839391,24.14542005462999,(Unknown Operator),Operational,2,CCS (Type 2)|CCS (Type 2),2025-10-23 08:47:00+00:00
462387,Elektrum Drive Charging Station,Ziepniekkalna iela 20,Riga,,,LV,56.90976340219578,24.127261070076884,(Unknown Operator),Operational,2,CCS (Type 2)|CCS (Type 2),2025-10-23 08:44:00+00:00
462383,Evie Mansfield,Early Street,Mansfield,VIC,,AU,-37.05103784342149,146.08673665423203,Evie,Operational,2,CCS (Type 2)|CHAdeMO,2025-10-22 23:55:00+00:00
462382,Spital,Spitalstrasse,Grabs,,,CH,47.173820575344195,9.4499127578988,MOVE (CH),Operational,1,CCS (Type 2),2025-10-22 13:28:00+00:00
462381,Aire des mobilités C2N,Intersection D7 et D404,Douvres-la-Délivrande,Calvados,14440,FR,49.275855655650474,-0.3800338258954525,(Unknown Operator),Operational,1,Unknown,2025-10-22 13:07:00+00:00
462379,Electra centro comm.Gotico,Via Emilia Parmense,Piacenza,,,IT,45.02680975428612,9.734926841630909,Electra,Not Operational,1,CCS (Type 2),2025-10-22 10:36:00+00:00
462378,SMC BOIS,443 Rue Georges Clemenceau,Les Lucs-sur-Boulogne,,85170,FR,46.847820281,-1.4974448,(Unknown Operator),Operational,3,CCS (Type 2)|Type 2 (Socket Only)|CEE 7/4 - Schuko - Type F,2025-10-22 09:33:00+00:00
462376,Via Fermi,Via Fermi,Dresano,Milano,20070,IT,45.370925585883725,9.355445975130236,Enel X,Operational,1,CCS (Type 2),2025-10-21 20:38:00+00:00
462375,Via delle Industrie,Via delle Industrie,Dresano,Milano,20070,IT,45.36922894659446,9.356756838784465,Enel X,Operational,1,CCS (Type 2),2025-10-21 20:36:00+00:00
462374,Viale Sarmazzano,Viale Sarmazzano,Vizzolo Predabissi,Milano,20070,IT,45.36615709475896,9.338296169946034,Duferco Energie,Operational,2,Type 2 (Socket Only)|SCAME Type 3A (Low Power),2025-10-21 20:34:00+00:00
462373,Piazza Piemonte,Piazza Piemonte,Melegnano,Milano,20077,IT,45.3627611673908,9.32085250034322,Enel X,Operational,1,CCS (Type 2),2025-10-21 20:29:00+00:00
462372,IPlanet Via Facciolati,Via Facciolati 52,Padova,PD,35126,IT,45.39642343613022,11.887950146570349,(Unknown Operator),Operational,1,CCS (Type 2),2025-10-21 18:55:00+00:00
462371,IPlanet Via Del Plebiscito,Via Del Plebiscito,Padova,PD,35011,IT,45.431596344869035,11.898746230248436,(Unknown Operator),Operational,1,CCS (Type 2),2025-10-21 18:50:00+00:00
462370,IPlanet Trento,Via Druso Livio 12,Trento,TN,38122,IT,46.07701736443582,11.11390308629234,(Unknown Operator),Operational,1,CCS (Type 2),2025-10-21 18:40:00+00:00
462369,IPlanet Castelnuovo Del Garda,"Strada Statale 11, tangenziale di Peschiera",Castelnuovo Del Garda,VR,37014,IT,45.42996222304751,10.714031629882244,(Unknown Operator),Operational,1,CCS (Type 2),2025-10-21 18:32:00+00:00
462368,IPlanet San Martino Buon Albergo,Via XX Settembre 70C,San Martino Buon Albergo,VR,37036,IT,45.42429588729155,11.085440678746409,(Unknown Operator),Operational,4,CCS (Type 2)|CCS (Type 2)|CHAdeMO|Type 2 (Socket Only),2025-10-21 18:27:00+00:00
462367,Electrip Eurospin Valmontone,Largo Patellani,Valmontone,,00038,IT,41.766233029842994,12.92930103180788,Electrip,Operational,1,CCS (Type 2),2025-10-21 15:40:00+00:00
462366,Rathaus,Poststrasse,Ruggell,,9491,LI,47.24059227182437,9.524974181470157,LKW - Liechtensteiner Kraftwerke (LI),Operational,1,Type 2 (Socket Only),2025-10-21 15:23:00+00:00
462365,EweGo,Am Auer Bach 2,Reichertshofen,Bayern,85084,DE,48.644295,11.520099,EWE,Operational,1,CCS (Type 2),2025-10-21 12:50:00+00:00
462364,E.S. Pina de Ebro (Dir. Zaragoza),Zaragoza,Zaragoza,,,ES,41.52616411330942,-0.3971466952566516,Endesa,Planned For Future Date,2,CCS (Type 2)|Type 2 (Socket Only),2025-10-21 09:53:00+00:00
462363,BSY Charge Point,25th km Salyan hwy,Sahil,Garadagh,,AZ,40.26534861424608,49.66610563104098,(Private Residence/Individual),Operational,2,CCS (Type 2)|IEC 60309 3-pin,2025-10-21 09:33:00+00:00
462361,ELEKTRA AZ QARADAĞ TAMSTORE,"Qaradağ r-nu, Sahil qəsəbəsi",Sahil,Qaradag,,AZ,40.242377084597734,49.59965277757806,Touch (RU),Operational,2,CCS (Type 2)|Unknown,2025-10-20 15:51:00+00:00
462360,OTOJET,2148. Sk. 4 ,Bayrakli,Izmir,35540,TR,38.480582,27.180513,Otojet,Operational,2,CCS (Type 2)|Type 2 (Socket Only),2025-10-20 15:16:00+00:00
462359,OTOJET,Izmir Cevre Yolu ,Karsiyaka,Izmir,35575,TR,38.488231,27.105028,Otojet,Operational,1,CCS (Type 2),2025-10-20 15:11:00+00:00
462358,En Yakit,Refik Tulga Cd. 22A,Bornova,Izmir,35090,TR,38.435417,27.182546,En Yakıt (TR),Operational,1,CCS (Type 2),2025-10-20 14:58:00+00:00
462357,Tuncmatik Charge,364. Sk. 1 35100,Bornova,Izmir,,TR,38.445314,27.206062,Voltrun,Operational,1,CCS (Type 2),2025-10-20 14:48:00+00:00
462356,Voltrun Charging Station – Park Inn by Radisson İzmir,"Cumhuriyet Blv No:124, Alsancak",Konak,Izmir,,TR,38.4285,27.1379,Voltrun,Operational,1,Type 2 (Socket Only),2025-10-20 10:01:00+00:00
462355,ZES Charging Station – Swissôtel Büyük Efes,"Gaziosmanpaşa Blv No:1, Alsancak, Konak/İzmir",Konak,Izmir,,TR,38.4301,27.1385,ZES,Operational,1,Type 2 (Socket Only),2025-10-20 09:56:00+00:00
462354,Trugo Charging Station – Forum Bornova AVM,"Kazım Dirik Mah., Forum Bornova AVM",Bornova,İzmir,,TR,38.4648,27.2253,Trugo (TR),Operational,1,CCS (Type 2),2025-10-20 09:47:00+00:00
462353,CarsCharge,Hasan Aliyev street,Baku,Baku,,AZ,40.39577031483154,49.81998504014018,Touch (RU),Operational,2,CCS (Type 2)|Unknown,2025-10-20 09:37:00+00:00
462352,EMS Baku Mall,Hasan bey Zerdabi 183,Baku,Baku,,AZ,40.389987549876935,49.807198770187824,Touch (RU),Operational,2,CCS (Type 2)|Unknown,2025-10-20 09:32:00+00:00
462351,Bedinoto Tecnología Cruz Alta,R. Nossa Sra. Auxiliadora,Cruz Alta,Rio Grande del sur,98005,BR,-28.64845291370878,-53.589618451832905,(Unknown Operator),Operational,1,CCS (Type 2),2025-10-20 07:24:00+00:00
462350,Jardin Juarez Evergo,Luis Donaldo Colosio & Juarez,Hermosillo,Sonora,,MX,29.081066773179472,-110.95137921505034,Evergo,Operational,2,CCS (Type 1)|GB-T DC - GB/T 20234.3,2025-10-20 04:19:00+00:00
462349,2 Wanless Road,2 Wanless Road,,,,GB,51.46451779383881,-0.101028640227696,Clenergy,Operational,2,Type 2 (Socket Only)|Type 2 (Socket Only),2025-10-20 04:05:00+00:00
462348,Aldi Sud Lindau,Von-Behring Strasse,Lindau,,88131,DE,47.55058677980449,9.722241839738103,ALDI SÜD (DE),Operational,2,CCS (Type 2)|Type 2 (Tethered Connector) ,2025-10-20 03:30:00+00:00
462347,Rochestown Park Hotel,Rochestown Rd,,Co. Cork,,IE,51.87978545708973,-8.424151903268722,EZO (IE),Operational,1,Type 2 (Socket Only),2025-10-19 21:39:00+00:00
462346,شارع الملك عبدالله بن الحسين الثاني,شارع الملك عبدالله بن الحسين الثاني,المدورة,قضاء عين الباشا,,JO,32.113783,35.8666946,(Business Owner at Location),Operational,5,Tesla (Model S/X)|CCS (Type 1)|GB-T DC - GB/T 20234.3|CCS (Type 2)|CHAdeMO,2025-10-19 20:22:00+00:00
462345,Hiperber Elche,Elche,Elche,,,ES,38.268739553529144,-0.7150368839885459,Iberdrola | BP Pulse (ES),Operational,1,CCS (Type 2),2025-10-19 18:01:00+00:00
462344,Hiperber Torrellano,Torrellano,Torrellano,,,ES,38.291885473124154,-0.5917475372642684,Iberdrola | BP Pulse (ES),Operational,1,CCS (Type 2),2025-10-19 17:57:00+00:00
462343,Ayunt. Elche. Arenales del Sol,Arenales del Sol,Arenales del Sol,,,ES,38.25771360028958,-0.5177578148179691,(Unknown Operator),Planned For Future Date,1,Type 2 (Socket Only),2025-10-19 17:53:00+00:00
462342,Plenoil Santa Pola,Santa Pola,Santa Pola,,,ES,38.199300160234344,-0.5670441345251902,Plenoil (ES),Operational,1,CCS (Type 2),2025-10-19 17:49:00+00:00
462341,Cooperativa Eléctrica Benéfica Catralense,Catral,Catral,,,ES,38.15985387716657,-0.8047502867264029,(Unknown Operator),Operational,1,CCS (Type 2),2025-10-19 17:44:00+00:00
462340,Enel Conad Villa Sesso,Via Dei Gonzaga 55,Reggio Emilia,RE,,IT,44.743998,10.608628,Enel X,Operational,1,CCS (Type 2),2025-10-19 16:27:00+00:00
462338,Playa Finestrat,Finestrat,Finestrat,,,ES,38.524961400524546,-0.1674247302419189,Iberdrola | BP Pulse (ES),Operational,1,Type 2 (Tethered Connector) ,2025-10-19 13:53:00+00:00
462337,Sonrisa Apartaments,Benidorm,Benidorm,,,ES,38.53285590434413,-0.16206479475386,(Business Owner at Location),Operational,1,Type 2 (Socket Only),2025-10-19 13:51:00+00:00
462336,Hotel Olympus,Benidorm,Benidorm,,,ES,38.543732867591615,-0.1345740673104956,(Business Owner at Location),Operational,1,Type 2 (Socket Only),2025-10-19 13:49:00+00:00
462335,Hotel Rosamar,Benidorm,Benidorm,,,ES,38.53769112123692,-0.1105902703301353,(Business Owner at Location),Operational,1,Type 2 (Socket Only),2025-10-19 13:47:00+00:00
462334,Lidl Benidorm,Benidorm,Benidorm,,,ES,38.53987617742058,-0.1039164880337466,Lidl,Operational,1,Type 2 (Socket Only),2025-10-19 13:45:00+00:00
462333,Hotel Deloix,Benidorm,Benidorm,,,ES,38.546534531000475,-0.0988856697267692,(Business Owner at Location),Operational,1,Type 2 (Socket Only),2025-10-19 13:43:00+00:00
462332,"Camping Racó, Benidorm",Benidorm,Benidorm,,,ES,38.548865088041424,-0.098759749495457,(Business Owner at Location),Operational,1,Type 2 (Socket Only),2025-10-19 13:42:00+00:00
462331,Mercadona Cocentaina,Cocentaina,Cocentaina,,,ES,38.741898778430794,-0.4377950925322693,Mercadona,Operational,1,Type 2 (Socket Only),2025-10-19 13:29:00+00:00
462330,Ayunt. Muro de Alcoy,Muro de Alcoy,Muro de Alcoy,,,ES,38.77701698620899,-0.4453055131011751,(Unknown Operator),Operational,1,Type 2 (Socket Only),2025-10-19 13:26:00+00:00
462329,Ayunt.  Callosa D'EnSarrià. Parking, Callosa D'EnSarrià, Callosa D'EnSarrià,,,ES,38.65144356743224,-0.1203113266759601,(Unknown Operator),Not Operational,1,Type 2 (Socket Only),2025-10-19 13:20:00+00:00
462328,Ayunt. Callosa D'EnSarrià- Policía Local , Callosa D'EnSarrià, Callosa D'EnSarrià,,,ES,38.65119092943797,-0.1224303383124834,(Unknown Operator),Operational,1,Type 2 (Socket Only),2025-10-19 13:19:00+00:00
462327,Casa Rural Finca Tosal,Bolulla,Bolulla,,,ES,38.670507692668934,-0.0959451373546471,(Business Owner at Location),Operational,1,Type 2 (Socket Only),2025-10-19 13:16:00+00:00
462326,Aldi Ondara,Ondara,Ondara,,,ES,38.8162977730172,0.0228667500435904,REMO Mobility (ES),Operational,2,CCS (Type 2)|Type 2 (Socket Only),2025-10-19 13:08:00+00:00
462325,Hotel Daniya Dénia,Dénia,Dénia,,,ES,38.84666785207517,0.0989593068503609,(Business Owner at Location),Operational,1,Type 2 (Socket Only),2025-10-19 13:02:00+00:00
462324,Ayunt. Sanet i Els Negrals Biblioteca Municipal,Sanet i Els Negrals,Sanet i Els Negrals,,,ES,38.819706125841634,-0.0354807617146661,(Unknown Operator),Operational,1,Type 2 (Socket Only),2025-10-19 12:58:00+00:00
462323,E.S. Agullent,Agullent,Agullent,,,ES,38.82767074461597,-0.5607260722184719,Endesa,Operational,1,CCS (Type 2),2025-10-19 12:54:00+00:00
462322,Moixent Polígono,Moixent,Moixent,,,ES,38.873178328097,-0.7670451984415649,(Unknown Operator),Not Operational,1,Type 2 (Socket Only),2025-10-19 12:45:00+00:00
462321,Casa de la Cultura Montesa,Montesa,Montesa,,,ES,38.94946888342457,-0.6495913600045924,(Unknown Operator),Not Operational,1,Type 2 (Socket Only),2025-10-19 12:43:00+00:00
462320,Ayunt. Alfahuir,Alfahuir,Alfahuir,,,ES,38.92958128354695,-0.2505060051944383,(Unknown Operator),Operational,1,Type 2 (Socket Only),2025-10-19 12:36:00+00:00
462319,Popeye's Gandía,Gandía,Gandía,,,ES,38.95682711013225,-0.1748627569882046,Iberdrola | BP Pulse (ES),Planned For Future Date,1,CCS (Type 2),2025-10-19 12:33:00+00:00
462318,Ayunt. Refelcofer,Refelcofer,Refelcofer,,,ES,38.93182612452566,-0.1687159705406884,(Unknown Operator),Operational,1,Type 2 (Socket Only),2025-10-19 12:31:00+00:00
462317,Ayunt. Alqueria de la Condesa. Parking,Alqueria de la Condesa,Alqueria de la Condesa,,,ES,38.93666531717005,-0.1491018833103226,(Unknown Operator),Operational,1,Type 2 (Socket Only),2025-10-19 12:29:00+00:00
462316,Ayunt. Guardamar de la Safor Playa,Guardamar de la Safor,Guardamar de la Safor,,,ES,38.966951905879455,-0.1366641957616821,Fenie Energía (Spain),Operational,1,Type 2 (Socket Only),2025-10-19 12:27:00+00:00
462315,Ayunt. Daimus ,Daimus,Daimus,,,ES,38.97103900431051,-0.1542045166821708,(Unknown Operator),Operational,1,Type 2 (Socket Only),2025-10-19 12:19:00+00:00
462314,Cepsa Gandía,Gandía,Gandía,,,ES,38.983132279372086,-0.1843762506049415,CEPSA (ES),Planned For Future Date,1,CCS (Type 2),2025-10-19 12:17:00+00:00
462313,Centro Multiaventura Vaya Tela,Gandía,Gadía,,,ES,38.98710999215393,-0.1693773138758842,(Business Owner at Location),Operational,1,CEE 7/4 - Schuko - Type F,2025-10-19 12:13:00+00:00
462312,Aldi Gandía,Gandía,Gandía,,,ES,38.984973767915136,-0.1641058893308127,REMO Mobility (ES),Operational,2,CCS (Type 2)|Type 2 (Socket Only),2025-10-19 12:11:00+00:00
462311,Mercadona Tavernes de la Valldigna,Tavernes de la Valldigna,Tavernes de la Valldigna,,,ES,39.071254776591616,-0.2607193425021705,Mercadona,Operational,1,Type 2 (Socket Only),2025-10-19 12:06:00+00:00
462310,Ayunt. Carcaixent. Plaza de España,Carcaixent,Carcaixent,,,ES,39.119394600162025,-0.4461930576030681,Qwello,Operational,1,Type 2 (Socket Only),2025-10-19 11:11:00+00:00
462309,Repsol Carcaixent,Carcaixent,Carcaixent,,,ES,39.12641209716031,-0.4500244879782258,Repsol - Ibil (ES),Operational,3,CCS (Type 2)|CHAdeMO|Type 2 (Tethered Connector) ,2025-10-19 11:10:00+00:00
462308,Ayunt. Carcaixent Jose Vidal,Jose Vidal,Carcaixent,,,ES,39.1244983916896,-0.4482328926110313,Qwello,Operational,1,Type 2 (Socket Only),2025-10-19 11:07:00+00:00
462307,AMCOR FLEXIBLES ESPAÑA SL,Alzira,Alzira,,,ES,39.13232704930326,-0.4135057997448257,Electromaps,Operational,1,Type 2 (Socket Only),2025-10-19 11:05:00+00:00
462306,Aldi Alzira,Alzira,Alzira,,,ES,39.15105141848619,-0.4255982162958389,ALDI SÜD (DE),Operational,1,Type 2 (Socket Only),2025-10-19 11:02:00+00:00
462305,Burger King Alzira,Alzira,Alzira,,,ES,39.160985077541426,-0.4309501165485017,Iberdrola | BP Pulse (ES),Operational,2,CCS (Type 2)|CHAdeMO,2025-10-19 10:59:00+00:00
462304,Consum Cullera (Endesa),Cullera,Cullera,,,ES,39.1625722121878,-0.2463673007067655,Endesa,Operational,1,Type 2 (Socket Only),2025-10-19 10:56:00+00:00
462303,Ayunt. Albalat de la Ribera,Albalat de la Ribera,Albalat de la Ribera,,,ES,39.204482585175526,-0.3875986437335541,Iberdrola | BP Pulse (ES),Planned For Future Date,1,Type 2 (Socket Only),2025-10-19 10:51:00+00:00
462302,Lidl Algemesí,Algemesí,Algemesí,,,ES,39.19691270846931,-0.4365970971637125,Lidl,Operational,1,Type 2 (Socket Only),2025-10-19 10:49:00+00:00
462301,Circuit de la Ribera,Algemesí,Algemesí,,,ES,39.225687058877185,-0.4668461957620593,(Business Owner at Location),Operational,1,Type 2 (Socket Only),2025-10-19 10:47:00+00:00
462300,Area Comercial Carlet,Carlet,Carlet,,,ES,39.218158606912965,-0.5173134642244577,Electromaps,Operational,3,CCS (Type 2)|CHAdeMO|Type 2 (Socket Only),2025-10-19 10:45:00+00:00
462299,Stadthaus,Schachenstrasse 2,Rapperswil-Jona ,SG,8645,CH,47.22948282660752,8.837585870027965,eCarUp (CH),Operational,1,Type 2 (Socket Only),2025-10-19 10:09:00+00:00
462298,Parcheggio Via Pertini,Via Sandro Pertini,Melegnano,Melegnano,20077,IT,45.35800376394096,9.318768071451132,Enel X,Operational,1,CCS (Type 2),2025-10-19 10:03:00+00:00
462297,Parkirišče Dvorana Vitranc,Kolodvorska Ulica,Kranjska Gora ,,4280,SI,46.48556034712266,13.785192119823932,Easypark,Operational,1,Type 2 (Tethered Connector) ,2025-10-19 09:05:00+00:00
462296,CarsCharge,Akademik Həsən Əliyev Küçəsi 35A,Baku,Baku,,AZ,40.39572361516048,49.82000636433543,Touch (RU),Operational,2,CCS (Type 2)|Unknown,2025-10-19 05:21:00+00:00
462295,Estacionamento Caldas Novas ,"R. Machado de Assis, 410 - Termal, Caldas Novas - GO, 75680-074, Brasil",Caldas Novas ,Goiás ,75680-074,BR,-17.744608177194195,-48.63081480014415,(Unknown Operator),Operational,1,CCS (Type 2),2025-10-19 02:59:00+00:00
